student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,attendance_level,study_efficiency
5722,20,0,6,2.87,76.6,1,7.3,2,3,0,2,81.5,Medium,0.3931506849315069
5723,22,2,1,2.41,72.3,1,6.0,2,4,2,0,50.6,Medium,0.40166666666666667
5724,21,2,6,7.34,85.1,1,8.9,2,1,0,1,94.5,High,0.8247191011235955
5725,18,2,4,1.76,61.2,1,5.1,2,3,0,0,49.6,Medium,0.3450980392156863
5726,19,1,5,3.24,59.8,1,8.4,2,3,1,2,39.8,Low,0.38571428571428573
5727,21,1,0,5.46,77.6,1,7.3,1,1,1,1,69.2,Medium,0.7479452054794521
5728,17,1,2,2.57,50.0,0,7.5,1,0,0,1,50.9,Low,0.3426666666666666
5729,20,1,4,6.25,78.0,1,6.3,2,0,2,2,81.2,Medium,0.9920634920634921
5730,20,0,0,5.81,92.0,1,7.4,0,3,0,0,100.0,High,0.785135135135135
5731,23,0,3,0.28,70.9,1,8.7,0,0,0,2,60.0,Medium,0.03218390804597702
5732,17,2,3,6.85,45.0,1,6.9,1,1,0,1,62.6,Low,0.9927536231884057
5733,23,1,0,2.91,79.8,1,8.8,1,3,1,2,54.1,Medium,0.3306818181818182
5734,20,1,5,0.77,92.2,1,4.1,1,2,2,2,60.1,High,0.18780487804878052
5735,22,2,3,5.59,51.8,1,8.8,1,4,2,0,72.7,Low,0.6352272727272726
5736,21,2,4,5.98,76.7,1,9.3,2,4,0,2,73.8,Medium,0.6430107526881721
5737,19,0,4,0.57,51.8,1,9.6,2,3,2,2,24.4,Low,0.059375
5738,24,1,4,2.83,89.2,1,6.8,1,1,1,2,50.0,High,0.4161764705882353
5739,18,0,0,7.16,55.2,1,6.6,0,3,0,2,63.1,Low,1.084848484848485
5740,17,1,5,5.36,77.8,1,6.2,1,1,2,2,90.7,Medium,0.864516129032258
5741,23,0,1,4.27,75.4,1,4.5,0,2,1,1,62.3,Medium,0.9488888888888888
5742,21,2,6,4.03,62.5,1,9.2,1,4,2,1,75.3,Medium,0.43804347826086965
5743,24,1,5,4.87,94.0,1,5.5,2,2,1,2,68.2,High,0.8854545454545455
5744,20,1,3,5.22,94.1,1,4.9,1,1,1,2,76.7,High,1.0653061224489795
5745,17,2,1,0.55,60.4,1,8.6,1,4,0,1,44.8,Medium,0.06395348837209303
5746,17,1,6,2.67,60.9,0,4.8,2,2,0,2,44.7,Medium,0.55625
5747,20,2,3,4.21,79.3,1,8.6,1,3,1,0,55.4,Medium,0.48953488372093024
5748,18,2,5,5.84,57.0,0,9.0,2,3,0,0,61.4,Low,0.6488888888888888
5749,24,0,2,5.94,58.2,0,5.5,0,4,0,2,51.7,Low,1.08
5750,17,0,0,4.84,41.2,0,4.6,0,2,0,0,47.7,Low,1.0521739130434784
5751,24,0,0,4.69,45.6,1,6.2,2,2,0,2,57.7,Low,0.7564516129032258
5752,18,0,5,2.94,79.5,1,4.8,2,0,0,2,57.2,Medium,0.6125
5753,17,2,3,6.68,59.2,1,7.5,1,3,1,0,73.3,Low,0.8906666666666666
5754,19,2,2,7.33,44.9,1,9.4,2,0,1,1,86.9,Low,0.7797872340425531
5755,18,1,4,6.77,95.8,1,7.1,0,1,1,1,89.9,High,0.9535211267605633
5756,20,1,1,6.98,57.7,0,5.4,2,4,0,2,71.5,Low,1.2925925925925925
5757,19,0,3,7.27,52.5,1,7.6,2,2,1,1,56.4,Low,0.9565789473684211
5758,21,0,6,1.62,71.3,1,4.5,0,1,2,2,32.1,Medium,0.36000000000000004
5759,21,2,3,4.11,89.8,1,5.8,1,4,1,2,59.1,High,0.7086206896551724
5760,17,1,3,4.28,92.4,1,9.5,2,2,1,0,60.7,High,0.4505263157894737
5761,17,0,2,3.88,58.3,1,9.1,0,2,1,0,37.8,Low,0.42637362637362636
5762,18,1,3,6.79,84.5,1,8.6,1,2,0,2,100.0,High,0.7895348837209303
5763,18,0,6,2.6,71.4,1,8.1,0,4,0,2,59.1,Medium,0.3209876543209877
5764,17,2,6,1.29,75.7,1,8.4,1,3,1,1,54.8,Medium,0.15357142857142858
5765,19,1,6,2.19,66.4,1,7.8,0,2,2,2,49.4,Medium,0.28076923076923077
5766,21,1,0,1.15,50.6,1,7.4,1,1,0,2,49.6,Low,0.15540540540540537
5767,19,0,2,3.24,89.2,1,4.3,1,0,0,2,75.0,High,0.7534883720930233
5768,19,2,1,0.93,72.6,1,4.6,0,2,2,0,53.0,Medium,0.2021739130434783
5769,20,0,1,0.7,64.1,1,5.4,0,3,2,1,43.0,Medium,0.12962962962962962
5770,21,2,2,3.61,80.5,1,7.3,0,3,1,0,55.2,High,0.4945205479452055
5771,19,1,4,4.81,65.5,1,5.3,2,3,0,1,45.5,Medium,0.9075471698113207
5772,18,2,3,4.86,90.9,1,6.8,2,1,0,2,60.1,High,0.7147058823529412
5773,20,1,5,0.74,48.1,0,7.5,1,0,0,0,46.4,Low,0.09866666666666667
5774,17,1,1,7.77,41.8,1,8.5,2,0,2,2,79.9,Low,0.9141176470588235
5775,20,0,4,0.97,74.2,1,7.3,0,2,1,0,31.8,Medium,0.13287671232876713
5776,24,1,2,5.28,55.4,1,8.1,0,0,2,2,70.2,Low,0.6518518518518519
5777,20,2,5,7.11,47.1,1,6.7,0,0,2,2,89.1,Low,1.0611940298507463
5778,17,2,5,7.08,41.8,1,9.5,2,2,2,1,80.0,Low,0.7452631578947368
5779,22,0,1,4.1,86.2,0,8.6,0,2,0,1,73.0,High,0.4767441860465116
5780,18,0,0,2.22,97.6,1,6.7,0,4,2,2,57.4,High,0.3313432835820896
5781,18,2,3,6.62,76.9,1,5.1,0,4,2,1,86.2,Medium,1.2980392156862746
5782,18,2,4,4.9,86.4,0,8.3,2,4,0,1,85.0,High,0.5903614457831325
5783,24,0,3,6.33,90.3,1,6.7,0,0,1,2,88.7,High,0.9447761194029851
5784,24,2,2,3.2,88.3,1,5.3,1,4,0,0,75.6,High,0.6037735849056605
5785,21,1,0,7.31,59.6,1,7.6,1,3,0,2,95.1,Low,0.9618421052631579
5786,21,1,3,7.44,40.6,1,6.3,1,2,2,1,75.8,Low,1.180952380952381
5787,22,1,4,5.9,77.7,1,8.7,0,3,2,2,70.8,Medium,0.67816091954023
5788,21,1,4,7.54,96.9,1,5.7,2,4,0,1,95.4,High,1.3228070175438595
5789,21,1,4,3.63,93.3,1,6.8,0,2,0,1,87.2,High,0.5338235294117647
5790,24,0,3,1.56,40.6,0,6.1,0,1,1,2,24.5,Low,0.2557377049180328
5791,22,2,3,5.25,94.3,1,9.1,1,0,2,0,86.2,High,0.576923076923077
5792,17,0,0,5.23,40.7,1,6.6,1,1,1,2,53.3,Low,0.7924242424242426
5793,20,0,1,3.93,71.9,1,5.4,2,3,1,0,30.9,Medium,0.7277777777777777
5794,24,1,0,2.08,91.2,1,9.2,0,1,2,2,43.2,High,0.22608695652173916
5795,20,1,3,4.99,65.0,1,9.6,1,3,2,2,58.2,Medium,0.5197916666666668
5796,18,0,2,1.45,81.0,1,6.2,1,2,0,2,58.1,High,0.23387096774193547
5797,23,1,1,6.03,53.9,0,9.3,1,1,0,0,74.4,Low,0.6483870967741935
5798,21,2,2,7.25,98.2,1,6.9,2,2,0,0,85.6,High,1.0507246376811594
5799,21,0,0,1.33,42.6,1,8.4,0,0,2,2,43.0,Low,0.15833333333333333
5800,20,0,3,6.56,77.9,1,5.6,0,1,2,1,90.5,Medium,1.1714285714285715
5801,17,1,1,1.59,42.1,1,5.0,2,1,0,0,35.0,Low,0.318
5802,20,1,2,4.0,42.5,1,7.1,1,0,1,2,59.5,Low,0.5633802816901409
5803,20,1,3,7.43,56.2,0,6.4,1,3,1,2,81.2,Low,1.1609375
5804,24,2,1,0.66,40.9,1,4.1,1,1,0,2,27.5,Low,0.1609756097560976
5805,19,0,6,0.72,52.4,1,4.3,1,0,0,2,47.6,Low,0.16744186046511628
5806,18,2,1,7.67,49.2,1,7.8,0,2,1,0,67.4,Low,0.9833333333333334
5807,20,0,3,1.27,94.7,1,6.1,2,3,0,1,31.1,High,0.20819672131147543
5808,24,2,5,2.74,42.5,1,4.2,0,1,0,0,40.7,Low,0.6523809523809524
5809,20,2,2,3.67,76.7,0,6.6,0,4,2,2,57.8,Medium,0.556060606060606
5810,20,1,3,0.08,80.2,0,4.7,2,2,1,0,26.5,High,0.01702127659574468
5811,22,1,3,1.5,89.3,1,4.9,0,4,1,1,54.7,High,0.3061224489795918
5812,22,2,3,6.63,62.0,0,8.6,2,4,1,1,65.8,Medium,0.7709302325581395
5813,19,1,6,4.15,50.9,0,4.5,1,0,1,1,66.2,Low,0.9222222222222223
5814,24,2,4,3.15,47.3,0,6.8,1,1,1,0,35.3,Low,0.4632352941176471
5815,21,0,0,5.46,48.6,1,6.0,1,4,2,0,75.2,Low,0.91
5816,17,2,0,2.6,71.4,1,9.9,1,4,0,1,68.8,Medium,0.26262626262626265
5817,20,1,4,3.51,75.8,0,4.1,2,4,1,2,60.8,Medium,0.8560975609756097
5818,24,1,0,7.91,87.3,1,6.7,1,0,0,0,100.0,High,1.180597014925373
5819,20,0,4,6.19,88.3,1,8.2,2,0,1,2,62.3,High,0.7548780487804879
5820,21,1,0,4.43,90.6,1,9.7,1,4,0,1,70.1,High,0.45670103092783504
5821,21,1,2,4.21,49.6,1,5.9,1,2,2,1,50.6,Low,0.7135593220338983
5822,22,0,3,6.75,84.7,1,7.8,1,4,1,0,84.3,High,0.8653846153846154
5823,23,1,1,4.81,44.4,1,5.5,2,1,2,2,59.4,Low,0.8745454545454545
5824,18,1,0,2.71,92.8,1,7.8,2,1,2,2,54.9,High,0.3474358974358974
5825,21,2,0,3.34,71.5,0,4.5,0,1,1,0,52.8,Medium,0.7422222222222222
5826,21,1,2,1.47,78.5,1,5.7,2,2,0,1,39.5,Medium,0.25789473684210523
5827,18,2,0,7.68,77.2,1,6.7,1,1,2,2,83.3,Medium,1.1462686567164178
5828,22,2,6,5.22,73.5,1,4.4,0,1,2,2,69.8,Medium,1.1863636363636363
5829,17,2,0,3.19,71.4,1,5.2,2,0,2,0,66.1,Medium,0.6134615384615384
5830,20,1,5,2.88,95.3,1,4.6,1,4,2,2,67.8,High,0.6260869565217392
5831,19,1,0,7.26,60.9,1,9.7,0,3,0,2,77.6,Medium,0.7484536082474227
5832,18,2,2,2.88,86.7,1,7.1,1,3,0,2,60.7,High,0.4056338028169014
5833,23,1,5,6.05,61.7,0,7.5,2,4,0,1,61.5,Medium,0.8066666666666666
5834,18,0,6,6.68,42.8,1,8.9,2,3,2,2,66.0,Low,0.750561797752809
5835,19,0,1,7.28,62.7,1,6.1,2,3,0,2,91.1,Medium,1.1934426229508197
5836,23,2,1,2.98,49.1,1,4.6,1,2,1,1,46.1,Low,0.6478260869565218
5837,24,2,6,6.12,66.4,1,5.0,0,1,1,2,66.2,Medium,1.224
5838,17,1,2,2.62,44.9,1,8.1,2,2,1,1,49.7,Low,0.3234567901234568
5839,19,0,6,7.55,87.1,1,9.7,0,4,1,2,91.9,High,0.7783505154639175
5840,22,0,1,0.09,75.5,1,6.7,1,2,1,2,49.7,Medium,0.013432835820895522
5841,23,2,6,4.56,42.3,1,5.8,1,0,2,1,66.0,Low,0.786206896551724
5842,24,0,6,4.08,78.7,1,9.3,0,3,0,1,75.0,Medium,0.4387096774193548
5843,21,1,1,7.02,97.3,1,6.4,2,2,2,2,87.6,High,1.0968749999999998
5844,17,2,1,1.73,43.8,1,4.8,0,2,1,1,19.599,Low,0.36041666666666666
5845,23,0,2,0.7,61.4,1,5.5,2,2,1,2,20.0,Medium,0.12727272727272726
5846,18,1,5,6.77,93.7,1,8.7,2,3,0,0,82.3,High,0.7781609195402299
5847,17,1,0,2.8,42.0,0,9.2,1,3,2,0,44.3,Low,0.30434782608695654
5848,22,1,4,2.6,95.1,1,8.7,1,0,2,0,69.9,High,0.2988505747126437
5849,21,2,4,0.84,99.3,1,9.9,0,3,0,0,79.9,High,0.08484848484848484
5850,17,2,3,7.36,63.4,1,4.8,2,4,1,2,67.7,Medium,1.5333333333333334
5851,18,0,1,5.06,67.9,1,6.9,1,3,0,0,86.5,Medium,0.7333333333333333
5852,21,1,0,5.54,99.3,1,8.0,0,0,2,0,67.4,High,0.6925
5853,19,2,3,7.18,43.6,1,9.9,0,0,0,0,100.0,Low,0.7252525252525251
5854,22,0,2,6.75,59.1,1,9.7,0,3,1,2,61.8,Low,0.6958762886597939
5855,20,0,0,3.61,43.8,1,6.1,1,2,0,2,76.1,Low,0.5918032786885246
5856,21,1,4,1.28,84.8,1,9.3,2,0,2,2,50.4,High,0.13763440860215054
5857,20,2,0,5.38,79.1,1,7.1,2,1,1,1,52.3,Medium,0.7577464788732394
5858,19,1,0,5.21,91.8,1,4.6,0,2,0,2,85.2,High,1.132608695652174
5859,19,0,5,0.38,51.4,1,4.3,0,4,2,1,19.599,Low,0.08837209302325581
5860,22,0,3,7.2,72.7,0,9.9,0,2,0,1,90.4,Medium,0.7272727272727273
5861,21,0,5,2.68,82.8,1,9.7,2,0,2,2,49.5,High,0.27628865979381445
5862,21,0,2,3.43,56.9,1,7.8,0,1,0,1,82.4,Low,0.4397435897435898
5863,21,0,6,4.11,93.4,1,8.2,1,3,0,2,70.4,High,0.5012195121951221
5864,18,0,5,7.3,51.9,1,7.5,1,0,2,1,94.8,Low,0.9733333333333333
5865,24,0,5,1.36,47.1,1,8.8,1,0,1,0,51.7,Low,0.15454545454545454
5866,21,0,4,2.95,56.9,1,5.7,0,1,2,2,54.1,Low,0.5175438596491229
5867,22,2,3,4.01,87.9,1,5.5,2,4,0,2,57.7,High,0.729090909090909
5868,24,2,3,7.91,82.9,1,7.0,0,0,1,2,96.8,High,1.1300000000000001
5869,24,1,4,3.52,93.5,1,5.2,1,4,0,0,91.3,High,0.6769230769230768
5870,22,2,3,3.19,77.0,1,7.1,0,4,1,1,52.1,Medium,0.44929577464788734
5871,23,1,5,7.48,95.1,1,9.7,1,3,1,2,88.9,High,0.7711340206185568
5872,20,1,0,5.29,72.6,1,5.8,1,3,1,0,59.0,Medium,0.9120689655172414
5873,22,0,5,1.31,95.1,1,7.6,0,0,0,1,68.8,High,0.1723684210526316
5874,19,1,0,1.41,92.2,1,9.4,2,2,0,1,54.8,High,0.15
5875,22,0,3,5.16,68.4,1,7.4,2,1,1,0,53.7,Medium,0.6972972972972973
5876,17,1,2,3.74,40.6,1,4.6,1,1,0,2,54.6,Low,0.8130434782608696
5877,24,0,6,0.08,99.1,1,7.7,1,4,0,2,47.7,High,0.01038961038961039
5878,18,2,4,3.59,69.8,1,7.6,1,4,2,0,62.1,Medium,0.4723684210526316
5879,22,2,1,7.52,84.5,1,5.9,2,1,0,2,75.6,High,1.2745762711864406
5880,17,0,2,5.98,67.1,1,7.7,2,4,1,1,72.7,Medium,0.7766233766233767
5881,18,1,5,4.47,61.7,1,8.6,2,2,0,0,52.1,Medium,0.5197674418604651
5882,24,2,2,1.56,61.5,1,8.9,2,0,1,2,39.0,Medium,0.1752808988764045
5883,23,1,3,2.69,61.3,1,8.7,1,3,1,1,70.4,Medium,0.3091954022988506
5884,18,0,2,7.91,74.8,1,7.0,1,3,2,2,84.2,Medium,1.1300000000000001
5885,18,1,4,5.27,88.5,1,8.6,0,2,0,2,78.7,High,0.6127906976744186
5886,23,0,1,2.21,74.1,1,4.3,2,4,0,0,42.1,Medium,0.513953488372093
5887,24,1,0,5.9,71.6,1,8.4,0,0,1,0,86.9,Medium,0.7023809523809524
5888,18,2,3,0.73,58.4,1,5.5,2,0,0,1,26.0,Low,0.13272727272727272
5889,22,1,0,2.96,67.8,1,4.5,2,1,2,1,49.1,Medium,0.6577777777777778
5890,19,0,4,1.83,50.8,1,6.9,1,3,1,0,25.7,Low,0.26521739130434785
5891,22,0,3,7.17,84.7,1,5.1,2,0,1,2,97.6,High,1.4058823529411766
5892,20,0,0,5.88,87.0,1,9.9,0,3,1,2,72.6,High,0.5939393939393939
5893,18,0,0,3.98,54.3,1,5.1,0,1,1,1,19.7,Low,0.7803921568627451
5894,19,1,0,3.26,74.0,1,9.6,0,3,2,1,76.8,Medium,0.33958333333333335
5895,21,2,0,6.87,57.1,0,9.0,1,1,1,1,87.6,Low,0.7633333333333333
5896,23,0,4,1.56,98.6,1,9.1,2,2,0,1,54.1,High,0.17142857142857143
5897,17,1,5,0.6,57.9,1,6.6,0,4,0,2,26.6,Low,0.09090909090909091
5898,24,1,4,6.81,91.8,1,5.6,1,2,1,1,76.1,High,1.2160714285714285
5899,22,0,2,6.85,82.0,1,6.9,1,3,2,2,76.1,High,0.9927536231884057
5900,24,2,5,1.94,97.9,0,9.7,1,1,1,2,68.0,High,0.2
5901,24,2,5,1.56,83.2,0,5.8,0,3,2,0,55.7,High,0.26896551724137935
5902,18,0,5,5.77,76.6,1,4.8,2,1,2,0,42.6,Medium,1.2020833333333334
5903,17,0,2,1.15,67.6,1,8.6,1,1,2,0,47.7,Medium,0.13372093023255813
5904,23,1,5,4.98,68.3,1,6.9,1,4,0,2,75.5,Medium,0.7217391304347827
5905,18,0,3,5.61,40.6,1,5.5,1,4,0,0,52.7,Low,1.02
5906,18,1,5,4.98,99.4,1,4.3,0,2,1,2,80.8,High,1.1581395348837211
5907,20,2,5,3.42,74.1,1,8.8,2,2,2,2,38.3,Medium,0.3886363636363636
5908,24,0,6,6.53,75.2,1,5.5,1,3,2,2,73.4,Medium,1.1872727272727273
5909,23,1,2,7.44,50.8,1,4.1,2,4,1,2,67.4,Low,1.8146341463414637
5910,21,2,3,5.65,65.9,0,9.9,0,2,1,2,70.6,Medium,0.5707070707070707
5911,18,2,5,3.35,53.1,1,9.1,0,3,0,0,46.6,Low,0.36813186813186816
5912,19,1,4,7.91,53.1,1,7.7,0,4,0,0,85.3,Low,1.0272727272727273
5913,22,1,5,3.6,72.9,1,7.5,0,4,1,0,42.2,Medium,0.48000000000000004
5914,18,1,5,0.93,54.5,1,5.3,2,0,2,1,46.3,Low,0.17547169811320756
5915,21,0,2,1.46,80.0,0,6.5,0,0,1,1,39.4,Medium,0.2246153846153846
5916,17,0,1,2.78,62.6,1,7.7,2,2,2,2,61.7,Medium,0.361038961038961
5917,19,2,4,1.37,62.6,1,5.8,2,3,0,0,48.7,Medium,0.23620689655172417
5918,18,2,0,6.23,82.1,1,8.1,2,0,2,2,100.0,High,0.7691358024691359
5919,22,2,0,0.11,80.2,1,7.8,1,4,1,2,36.0,High,0.014102564102564103
5920,24,2,6,3.25,64.2,1,9.4,0,3,1,2,55.2,Medium,0.3457446808510638
5921,18,1,2,7.03,95.8,1,4.5,0,0,0,2,83.5,High,1.5622222222222222
5922,23,1,3,0.94,59.7,1,4.2,0,2,0,2,56.0,Low,0.2238095238095238
5923,22,2,0,4.61,83.1,1,4.1,2,2,2,2,60.5,High,1.1243902439024391
5924,24,0,2,7.47,87.6,1,9.9,0,1,2,0,100.0,High,0.7545454545454545
5925,24,1,0,0.57,53.1,1,7.6,1,3,0,0,54.3,Low,0.075
5926,17,2,0,2.8,68.5,1,8.5,0,1,1,0,49.6,Medium,0.32941176470588235
5927,22,1,3,0.3,41.3,1,7.9,1,1,0,0,39.1,Low,0.03797468354430379
5928,21,2,1,5.46,59.8,0,5.4,0,2,1,0,61.9,Low,1.011111111111111
5929,17,2,5,3.34,56.2,0,8.0,0,3,1,0,48.4,Low,0.4175
5930,19,0,0,7.58,86.3,0,8.0,0,3,0,0,92.7,High,0.9475
5931,24,0,4,5.53,53.2,1,9.5,2,3,1,2,47.2,Low,0.5821052631578948
5932,21,2,3,4.82,41.5,0,6.1,2,1,0,1,55.4,Low,0.7901639344262296
5933,19,2,3,7.28,41.4,1,7.8,0,3,2,1,74.5,Low,0.9333333333333333
5934,19,0,3,1.04,85.8,1,6.4,1,4,1,0,31.6,High,0.1625
5935,23,1,0,6.27,48.6,1,5.0,1,3,0,1,87.2,Low,1.254
5936,19,1,3,5.84,78.6,1,8.6,0,3,0,2,58.7,Medium,0.6790697674418604
5937,18,0,3,5.39,52.1,1,6.8,1,0,0,2,83.4,Low,0.7926470588235294
5938,21,1,2,5.1,53.3,1,6.4,2,3,0,2,52.5,Low,0.7968749999999999
5939,24,2,5,0.99,88.4,0,6.8,0,0,2,0,46.6,High,0.14558823529411766
5940,18,0,3,6.51,80.9,0,9.5,2,4,2,0,73.2,High,0.6852631578947368
5941,19,2,0,5.08,79.3,1,7.6,1,0,1,0,73.5,Medium,0.668421052631579
5942,20,1,2,6.17,95.7,1,5.3,1,0,1,0,100.0,High,1.1641509433962265
5943,18,1,0,7.01,92.2,1,6.6,0,0,2,2,73.8,High,1.0621212121212122
5944,22,0,0,4.34,90.8,0,4.6,2,1,1,2,47.6,High,0.9434782608695652
5945,19,1,5,7.66,48.2,1,5.9,2,4,0,2,71.0,Low,1.2983050847457627
5946,18,2,4,0.87,50.0,1,6.1,0,3,2,2,21.1,Low,0.14262295081967213
5947,19,0,0,0.08,98.9,1,4.9,2,1,2,1,37.2,High,0.016326530612244896
5948,24,2,2,2.64,74.6,1,9.2,0,2,2,0,65.4,Medium,0.28695652173913044
5949,24,2,1,1.73,73.0,1,7.7,0,4,2,2,35.9,Medium,0.22467532467532467
5950,21,1,6,4.43,70.3,1,4.1,0,1,2,0,47.9,Medium,1.0804878048780489
5951,20,2,2,2.24,84.1,1,4.6,1,2,1,2,41.1,High,0.4869565217391305
5952,23,1,4,5.51,75.7,1,9.9,2,4,0,0,60.9,Medium,0.5565656565656565
5953,18,2,3,7.56,49.0,1,4.6,2,1,2,2,73.1,Low,1.6434782608695653
5954,22,2,1,6.15,46.1,0,8.1,1,4,2,0,67.5,Low,0.7592592592592593
5955,22,2,6,3.36,58.2,1,8.5,1,3,2,2,50.4,Low,0.3952941176470588
5956,22,0,0,7.88,92.2,1,9.3,2,2,1,2,73.8,High,0.8473118279569891
5957,18,1,4,6.17,64.1,1,9.2,1,1,2,0,73.3,Medium,0.6706521739130435
5958,22,1,2,6.49,92.3,1,8.0,1,3,0,0,87.8,High,0.81125
5959,21,1,6,1.64,74.4,0,8.0,1,0,0,2,46.7,Medium,0.205
5960,24,2,2,5.5,95.8,1,6.9,1,0,2,0,93.8,High,0.7971014492753623
5961,18,0,0,0.57,93.1,1,4.4,2,1,2,0,29.5,High,0.12954545454545452
5962,21,1,6,1.88,62.6,0,7.6,0,0,1,1,41.3,Medium,0.24736842105263157
5963,23,1,4,0.13,73.1,1,6.3,1,3,1,2,35.4,Medium,0.020634920634920638
5964,19,1,4,5.64,82.6,1,7.0,1,0,2,2,92.5,High,0.8057142857142857
5965,22,1,0,0.17,42.7,1,7.9,1,0,0,1,28.8,Low,0.021518987341772152
5966,17,2,5,3.59,49.6,1,7.7,2,2,2,2,41.3,Low,0.4662337662337662
5967,22,2,6,5.19,83.8,0,8.6,2,0,0,0,74.0,High,0.6034883720930233
5968,21,0,4,2.44,94.9,0,8.1,1,3,2,2,49.4,High,0.3012345679012346
5969,18,2,1,2.94,58.2,1,9.1,2,2,1,0,55.7,Low,0.3230769230769231
5970,17,0,6,6.95,63.6,1,9.9,1,3,1,1,86.3,Medium,0.702020202020202
5971,22,1,2,7.21,92.5,1,6.3,0,3,2,1,80.8,High,1.1444444444444444
5972,18,2,6,6.87,56.0,0,7.0,2,4,0,2,66.0,Low,0.9814285714285714
5973,20,1,2,6.0,95.6,1,4.1,1,0,1,1,100.0,High,1.4634146341463417
5974,17,2,2,2.22,48.5,1,5.5,1,2,2,1,37.7,Low,0.4036363636363637
5975,24,2,2,0.6,55.1,1,7.1,1,4,1,2,22.5,Low,0.08450704225352113
5976,21,1,1,3.91,42.1,1,6.2,2,0,0,2,60.8,Low,0.6306451612903226
5977,24,1,5,7.4,45.6,1,6.6,1,4,1,0,60.0,Low,1.1212121212121213
5978,18,0,0,1.79,55.3,0,7.1,2,4,2,1,36.3,Low,0.252112676056338
5979,18,2,2,1.68,79.3,0,9.0,0,3,1,2,39.5,Medium,0.18666666666666665
5980,21,1,0,6.24,52.1,1,4.3,1,3,0,2,65.9,Low,1.4511627906976745
5981,21,2,6,4.74,96.4,1,7.8,0,3,0,1,76.5,High,0.6076923076923078
5982,23,0,3,3.23,60.9,1,7.5,0,3,2,2,35.7,Medium,0.43066666666666664
5983,24,2,5,6.9,71.1,1,6.1,1,4,0,0,98.0,Medium,1.1311475409836067
5984,23,0,1,4.66,79.9,1,8.5,0,3,0,2,75.9,Medium,0.548235294117647
5985,18,0,3,7.36,48.2,0,9.9,2,1,1,2,62.3,Low,0.7434343434343434
5986,19,0,5,2.95,81.3,1,8.0,0,1,2,0,47.5,High,0.36875
5987,24,1,4,3.55,47.2,1,8.0,2,0,2,2,34.1,Low,0.44375
5988,21,1,2,0.59,89.6,1,5.4,1,0,2,1,66.2,High,0.10925925925925925
5989,23,1,4,2.94,69.3,1,9.2,1,4,2,2,59.7,Medium,0.3195652173913044
5990,21,2,5,1.44,45.4,1,4.7,1,3,0,2,19.599,Low,0.30638297872340425
5991,17,0,2,0.26,82.5,1,8.7,1,3,0,0,57.0,High,0.02988505747126437
5992,20,0,0,2.05,44.6,1,9.4,2,4,1,0,34.4,Low,0.2180851063829787
5993,23,2,4,3.93,98.5,0,8.3,1,3,0,2,98.4,High,0.4734939759036144
5994,22,2,2,1.98,67.2,1,5.9,2,1,2,2,65.6,Medium,0.33559322033898303
5995,18,1,4,0.87,63.0,1,7.2,0,0,2,0,51.0,Medium,0.12083333333333333
5996,18,0,5,3.61,58.9,0,9.2,2,2,0,2,75.9,Low,0.3923913043478261
5997,23,0,3,1.18,67.0,1,4.4,1,2,1,0,48.1,Medium,0.26818181818181813
5998,24,2,3,0.69,86.9,1,5.5,0,4,2,1,43.9,High,0.12545454545454546
5999,23,2,2,7.68,71.2,1,5.3,2,1,0,1,70.4,Medium,1.4490566037735848
6000,17,0,5,3.81,78.6,1,7.8,1,1,0,2,79.8,Medium,0.4884615384615385
6001,21,1,6,6.42,43.4,1,4.6,2,1,1,2,54.6,Low,1.3956521739130436
6002,23,0,6,1.37,91.1,1,5.6,0,4,2,2,47.2,High,0.2446428571428572
6003,22,1,3,3.69,71.7,1,9.1,1,0,0,1,85.4,Medium,0.4054945054945055
6004,21,2,2,0.72,71.4,0,7.7,0,1,0,0,43.5,Medium,0.0935064935064935
6005,20,2,0,3.29,55.1,0,7.2,1,0,2,2,50.1,Low,0.45694444444444443
6006,18,2,1,6.61,44.6,1,4.6,0,0,1,2,57.9,Low,1.4369565217391307
6007,19,1,2,7.14,60.2,0,5.0,2,1,2,0,65.4,Medium,1.428
6008,22,0,2,4.15,89.1,1,4.7,0,2,2,1,66.4,High,0.8829787234042553
6009,17,2,4,2.29,72.8,1,5.2,0,4,1,1,46.9,Medium,0.4403846153846154
6010,17,0,2,5.87,55.8,1,5.4,0,3,1,1,57.5,Low,1.087037037037037
6011,20,2,2,5.11,75.6,1,6.6,1,1,0,1,84.2,Medium,0.7742424242424243
6012,23,0,6,3.76,61.1,1,6.0,1,0,2,1,73.0,Medium,0.6266666666666666
6013,22,0,4,3.8,53.4,1,4.2,0,0,0,2,70.4,Low,0.9047619047619047
6014,21,0,5,3.95,84.4,1,8.9,1,3,2,2,50.1,High,0.44382022471910115
6015,21,1,1,2.71,50.0,1,9.0,1,2,0,0,64.9,Low,0.3011111111111111
6016,17,0,0,4.15,75.1,1,6.2,0,0,2,2,85.0,Medium,0.6693548387096775
6017,19,1,4,0.46,84.0,1,9.4,0,4,0,1,53.3,High,0.04893617021276596
6018,17,2,4,4.56,43.7,1,9.8,0,4,1,0,47.9,Low,0.4653061224489795
6019,23,0,0,3.97,81.7,1,6.3,2,0,2,2,75.2,High,0.6301587301587303
